item_id,order_id,product_id,quantity,unit_price,discount_percent
I0008208,O002709,P0213,1,2557.13,20
I0008209,O002709,P0198,4,65.37,15
I0008210,O002710,P0076,2,63.55,5
I0008211,O002710,P0045,1,45.71,0
I0008212,O002711,P0341,4,45.48,0
I0008213,O002711,P0474,1,20.71,15
I0008214,O002711,P0231,4,168.91,20
I0008215,O002712,P0141,1,7.27,5
I0008216,O002713,P0437,1,84.56,20
I0008217,O002714,P0198,1,64.81,10
I0008218,O002714,P0066,3,16.76,10
I0008219,O002715,P0088,1,212.96,5
I0008220,O002715,P0440,3,2137.11,20
I0008221,O002715,P0259,4,54.93,0
I0008222,O002715,P0444,2,1454.96,10
I0008223,O002716,P0228,1,200.69,10
I0008224,O002716,P0255,3,68.12,0
I0008225,O002716,P0100,4,489.34,20
I0008226,O002716,P0107,4,402.55,10
I0008227,O002716,P0339,2,1267.58,0
I0008228,O002717,P0207,2,2415.05,20
I0008229,O002717,P0344,2,1400.87,10
I0008230,O002717,P0008,1,54.8,10
I0008231,O002717,P0488,2,256.43,0
I0008232,O002718,P0246,-2,806.83,15
I0008233,O002718,P0357,3,13.86,5
I0008234,O002718,P0010,2,706.24,0
I0008235,O002718,P0365,4,54.61,5
I0008236,O002719,P0063,1,1532.83,15
I0008237,O002719,P0315,1,53.87,5
I0008238,O002719,P0238,1,2033.07,5
I0008239,O002719,P0138,3,230.59,15
I0008240,O002719,P0150,1,135.11,0
I0008241,O002720,P0225,4,178.07,15
I0008242,O002720,P0157,1,44.44,20
I0008243,O002721,P0437,3,62.75,15
I0008244,O002721,P0342,1,777.33,5
I0008245,O002721,P0309,4,1161.02,20
I0008246,O002722,P0376,2,47.3,0
I0008247,O002722,P0451,4,473.21,15
I0008248,O002722,P0216,1,222.56,10
I0008249,O002723,P0465,3,20.9,15
I0008250,O002723,P0209,3,782.46,15
I0008251,O002723,P0069,4,1858.55,0
I0008252,O002723,P0324,1,575.37,5
I0008253,O002723,P0036,3,110.52,0
I0008254,O002724,P0339,3,1842.76,15
I0008255,O002724,P0219,4,21.16,0
I0008256,O002724,P0304,4,10.24,15
I0008257,O002724,P0319,1,28.9,5
I0008258,O002725,P0227,2,66.12,20
I0008259,O002725,P0343,1,289.25,20
I0008260,O002725,P0484,3,173.92,5
I0008261,O002725,P0332,4,89.96,20
I0008262,O002725,P0159,-4,125.46,5
I0008263,O002726,P0155,4,18.52,15
I0008264,O002726,P0368,4,306.44,20
I0008265,O002727,P0277,1,217.29,5
I0008266,O002727,P0094,2,370.64,15
I0008267,O002727,P0064,2,16.06,0
I0008268,O002727,P0461,4,34.92,20
I0008269,O002727,P0488,4,285.86,0
I0008270,O002728,P0175,1,548.56,5
I0008271,O002728,P0480,2,1222.91,10
I0008272,O002729,P0351,3,1932.36,15
I0008273,O002729,P0152,1,544.1,15
I0008274,O002729,P0401,-2,166.76,0
I0008275,O002729,P0305,1,42.24,0
I0008276,O002729,P0104,2,23.15,5
I0008277,O002730,P0109,-1,224.74,10
I0008278,O002730,P0082,1,65.99,5
I0008279,O002730,P0393,3,46.78,15
I0008280,O002731,P0450,3,445.29,0
I0008281,O002731,P0257,1,136.3,10
I0008282,O002731,P0023,3,120.16,10
I0008283,O002732,P0213,4,2423.89,15
I0008284,O002732,P0440,2,2502.17,0
I0008285,O002732,P0443,1,21.9,10
I0008286,O002732,P0082,1,66.36,0
I0008287,O002733,P0121,3,784.27,5
I0008288,O002733,P0324,3,513.17,20
I0008289,O002733,P0382,4,646.51,0
I0008290,O002733,P0135,2,54.48,15
I0008291,O002733,P0429,1,44.15,0
I0008292,O002734,P0353,2,29.19,0
I0008293,O002734,P0178,3,776.78,15
I0008294,O002735,P0264,4,1152.23,15
I0008295,O002735,P0245,1,7.43,15
I0008296,O002735,P0212,4,204.7,15
I0008297,O002735,P0080,4,1876.09,20
I0008298,O002736,P0164,2,37.7,20
I0008299,O002736,P0114,3,17.59,15
I0008300,O002736,P0370,2,555.41,20
I0008301,O002737,P0295,2,70.61,5
I0008302,O002738,P0030,4,831.66,20
I0008303,O002739,P0430,2,543.66,0
I0008304,O002739,P0250,3,748.56,15
I0008305,O002739,P0010,2,799.61,15
I0008306,O002739,P0145,4,139.73,5
I0008307,O002739,P0254,3,2504.2,0
I0008308,O002740,P0187,2,608.03,10
I0008309,O002740,P0112,3,10.11,10
I0008310,O002740,P0073,4,826.9,10
I0008311,O002741,P0453,3,1118.13,5
I0008312,O002741,P0156,2,995.93,20
I0008313,O002742,P0488,2,207.79,5
I0008314,O002743,P0180,2,2515.02,20
I0008315,O002743,P0280,4,168.61,5
I0008316,O002743,P0128,1,40.71,15
I0008317,O002743,P0234,4,786.68,0
I0008318,O002743,P0430,4,517.78,10
I0008319,O002744,P0317,2,118.07,10
I0008320,O002744,P0432,4,111.54,15
I0008321,O002745,P0476,4,239.25,15
I0008322,O002746,P0121,1,962.22,10
I0008323,O002746,P0449,2,26.37,20
I0008324,O002746,P0278,-4,16.67,0
I0008325,O002746,P0489,2,35.9,15
I0008326,O002746,P0392,2,890.3,10
I0008327,O002747,P0047,4,43.32,10
I0008328,O002747,P0473,1,1962.7,10
I0008329,O002748,P0404,1,127.6,15
I0008330,O002748,P0169,2,50.71,5
I0008331,O002749,P0308,1,56.73,15
I0008332,O002750,P0423,3,159.8,0
I0008333,O002751,P0030,2,965.89,0
I0008334,O002751,P0266,3,1036.41,10
I0008335,O002751,P0145,2,136.59,15
I0008336,O002751,P0191,2,165.34,15
I0008337,O002752,P0034,3,1551.0,0
I0008338,O002752,P0017,2,112.54,20
I0008339,O002752,P0101,4,25.18,0
I0008340,O002752,P0034,4,1429.52,0
I0008341,O002753,P0257,3,183.8,20
I0008342,O002753,P0244,3,67.49,5
I0008343,O002754,P0421,1,44.06,20
I0008344,O002754,P0022,4,46.0,0
I0008345,O002755,P0409,4,852.7,5
I0008346,O002756,P0078,2,503.24,15
I0008347,O002756,P0130,2,58.41,0
I0008348,O002756,P0241,4,583.24,15
I0008349,O002757,P0356,4,2457.82,10
I0008350,O002757,P0173,1,316.25,0
I0008351,O002758,P0414,4,390.26,0
I0008352,O002758,P0181,4,552.81,0
I0008353,O002758,P0327,4,1963.56,15
I0008354,O002758,P0099,3,68.39,5
I0008355,O002759,P0037,3,1301.73,20
I0008356,O002759,P0164,2,31.18,15
I0008357,O002759,P0337,1,96.43,0
I0008358,O002759,P0053,3,2182.19,15
I0008359,O002760,P0170,2,443.84,5
I0008360,O002760,P0358,2,40.68,5
I0008361,O002760,P0220,-3,602.84,10
I0008362,O002761,P0116,3,118.09,5
I0008363,O002761,P0292,2,54.19,10
I0008364,O002762,P0467,1,50.3,10
I0008365,O002762,P0114,1,18.31,0
I0008366,O002762,P0425,2,147.84,10
I0008367,O002762,P0431,3,1916.61,20
I0008368,O002763,P0237,1,18.28,10
I0008369,O002763,P0451,4,535.9,10
I0008370,O002763,P0309,2,1222.48,20
I0008371,O002763,P0447,-3,978.8,0
I0008372,O002764,P0210,1,171.01,10
I0008373,O002764,P0297,2,60.42,15
I0008374,O002765,P0214,4,237.62,5
I0008375,O002766,P0264,1,867.22,10
I0008376,O002766,P0242,4,61.67,5
I0008377,O002766,P0271,4,131.1,10
I0008378,O002766,P0210,4,165.87,0
I0008379,O002766,P0030,1,763.43,0
I0008380,O002767,P0422,1,681.79,20
I0008381,O002767,P0469,3,949.64,0
I0008382,O002768,P0298,2,416.5,10
I0008383,O002768,P0237,4,19.31,15
I0008384,O002768,P0204,2,119.09,20
I0008385,O002768,P0090,3,914.24,10
I0008386,O002769,P0036,4,105.82,0
I0008387,O002770,P0189,4,829.8,5
I0008388,O002770,P0464,2,639.74,10
I0008389,O002770,P0303,1,2100.11,20
I0008390,O002770,P0476,2,247.4,15
I0008391,O002770,P0228,1,167.44,5
I0008392,O002771,P0416,4,145.61,15
I0008393,O002772,P0496,1,148.17,20
I0008394,O002773,P0198,-3,72.77,5
I0008395,O002773,P0037,2,999.53,15
I0008396,O002773,P0487,4,48.44,10
I0008397,O002774,P0253,4,49.21,0
I0008398,O002775,P0236,1,720.54,10
I0008399,O002775,P0203,1,124.86,20
I0008400,O002775,P0423,4,122.07,10
I0008401,O002776,P0156,4,1001.3,0
I0008402,O002777,P0335,2,1032.54,10
I0008403,O002777,P0187,2,723.82,5
I0008404,O002777,P0410,3,166.18,5
I0008405,O002777,P0018,4,533.93,20
I0008406,O002777,P0339,2,1604.27,15
I0008407,O002778,P0322,4,768.67,20
I0008408,O002778,P0060,4,173.69,5
I0008409,O002778,P0040,2,84.59,10
I0008410,O002778,P0184,3,203.04,15
I0008411,O002778,P0382,4,520.82,15
I0008412,O002779,P0418,2,968.86,5
I0008413,O002780,P0115,2,330.18,20
I0008414,O002780,P0419,2,53.47,0
I0008415,O002781,P0437,4,71.74,20
I0008416,O002781,P0116,2,138.74,5
I0008417,O002782,P0424,3,92.52,20
I0008418,O002782,P0268,3,224.34,5
I0008419,O002783,P0273,4,198.9,0
I0008420,O002783,P0130,2,61.94,10
I0008421,O002784,P0257,4,143.23,0
I0008422,O002784,P0443,2,27.62,15
I0008423,O002784,P0125,1,1035.64,10
I0008424,O002784,P0352,1,12.6,15
I0008425,O002785,P0390,2,2515.26,5
I0008426,O002785,P0084,4,31.28,5
I0008427,O002785,P0339,3,1717.2,20
I0008428,O002785,P0019,2,399.95,0
I0008429,O002785,P0345,2,11.1,10
I0008430,O002786,P0433,1,171.99,10
I0008431,O002786,P0337,4,120.97,0
I0008432,O002786,P0292,4,41.37,5
I0008433,O002786,P0111,1,8.93,20
I0008434,O002786,P0243,4,1276.99,15
I0008435,O002787,P0270,2,465.49,15
I0008436,O002787,P0228,1,158.84,15
I0008437,O002787,P0305,2,33.04,5
I0008438,O002788,P0257,3,133.84,10
I0008439,O002788,P0144,3,687.87,5
I0008440,O002788,P0335,4,1416.23,15
I0008441,O002788,P0117,4,1239.92,10
I0008442,O002789,P0179,3,421.26,0
I0008443,O002789,P0061,2,2221.37,15
I0008444,O002789,P0325,1,19.94,10
I0008445,O002789,P0234,1,789.69,15
I0008446,O002790,P0190,2,772.49,10
I0008447,O002790,P0302,-2,34.19,20
I0008448,O002790,P0105,1,60.76,15
I0008449,O002790,P0156,4,913.78,15
I0008450,O002791,P0223,1,50.19,5
I0008451,O002791,P0371,3,1442.46,10
I0008452,O002792,P0158,1,1988.47,10
I0008453,O002792,P0442,4,18.07,20
I0008454,O002793,P0415,4,94.72,15
I0008455,O002793,P0113,1,21.35,5
I0008456,O002793,P0376,3,43.59,10
I0008457,O002794,P0036,1,93.18,20
I0008458,O002794,P0122,4,183.87,0
I0008459,O002794,P0260,4,1315.34,0
I0008460,O002795,P0002,2,62.03,0
I0008461,O002795,P0125,2,1155.92,0
I0008462,O002796,P0050,2,264.83,15
I0008463,O002797,P0448,3,123.82,10
I0008464,O002797,P0450,3,591.02,20
I0008465,O002798,P0409,1,673.89,0
I0008466,O002798,P0496,1,169.86,15
I0008467,O002798,P0112,4,9.92,0
I0008468,O002798,P0296,4,677.75,5
I0008469,O002798,P0282,1,1773.29,20
I0008470,O002799,P0261,2,2244.44,10
I0008471,O002800,P0308,4,68.9,20
I0008472,O002800,P0233,3,1768.76,20
I0008473,O002800,P0194,2,962.27,10
I0008474,O002800,P0042,4,50.42,10
I0008475,O002800,P0484,1,170.64,15
I0008476,O002801,P0281,2,533.7,10
I0008477,O002801,P0042,2,55.87,10
I0008478,O002801,P0292,-1,49.11,10
I0008479,O002802,P0462,3,70.64,20
I0008480,O002802,P0046,1,16.05,20
I0008481,O002802,P0068,2,25.44,5
I0008482,O002802,P0357,1,12.96,15
I0008483,O002803,P0417,4,61.41,20
I0008484,O_ORPHAN_8484,P0088,3,219.71,20
I0008485,O002804,P0243,3,1125.37,5
I0008486,O002804,P0218,1,2145.35,0
I0008487,O002804,P0277,1,237.24,5
I0008488,O002804,P0459,4,182.69,15
I0008489,O002805,P0114,1,16.03,15
I0008490,O002805,P0498,4,55.72,5
I0008491,O002805,P0183,2,167.71,0
I0008492,O002805,P0119,3,440.26,10
I0008493,O002806,P0482,4,186.44,20
I0008494,O002807,P0265,3,75.11,15
I0008495,O002808,P0287,2,316.51,10
I0008496,O002808,P0488,3,256.97,20
I0008497,O002808,P0289,1,215.12,10
I0008498,O002809,P0038,4,59.87,5
I0008499,O002809,P0280,1,202.13,15
I0008500,O002810,P0332,1,73.63,0
I0008501,O002810,P0329,2,629.68,10
I0008502,O002810,P0338,1,63.89,10
I0008503,O002810,P0403,-2,56.65,15
I0008504,O002810,P0487,4,61.16,20
I0008505,O002811,P0453,4,1149.31,0
I0008506,O002811,P0092,1,18.52,5
I0008507,O002811,P0239,4,145.27,10
I0008508,O002811,P0032,1,533.44,15
I0008509,O002811,P0273,3,215.83,15
I0008510,O002812,P0249,1,163.17,20
I0008511,O002812,P0012,2,328.23,10
I0008512,O002812,P0152,1,628.7,20
I0008513,O002812,P0476,3,225.88,0
I0008514,O002813,P0027,1,128.73,5
I0008515,O002813,P0152,1,616.83,15
I0008516,O002813,P0221,4,74.19,5
I0008517,O002813,P0367,2,803.83,10
I0008518,O002813,P0059,4,50.41,0
I0008519,O002814,P0290,2,42.0,15
I0008520,O002815,P0369,2,86.04,5
I0008521,O002815,P0358,2,35.6,0
I0008522,O002815,P0229,2,28.12,15
I0008523,O002815,P0373,1,573.79,0
I0008524,O002816,P0471,1,73.59,0
I0008525,O002816,P0237,1,21.64,20
I0008526,O002816,P0270,3,445.88,10
I0008527,O002816,P0250,2,811.51,20
I0008528,O002816,P0497,1,598.44,20
I0008529,O002817,P0050,1,276.11,20
I0008530,O002817,P0225,3,206.07,10
I0008531,O002817,P0490,4,643.71,20
I0008532,O002817,P0122,4,260.99,20
I0008533,O002817,P0063,4,1990.32,20
I0008534,O002818,P0309,4,1614.98,0
I0008535,O002818,P0477,4,30.69,15
I0008536,O002818,P0003,2,10.42,20
I0008537,O002819,P0374,4,166.7,20
I0008538,O002819,P0093,4,885.01,0
I0008539,O002820,P0394,1,73.5,10
I0008540,O002821,P0423,2,150.18,10
I0008541,O002821,P0419,1,54.8,5
I0008542,O002822,P0236,1,651.01,10
I0008543,O002823,P0232,3,160.76,15
I0008544,O002824,P0151,4,39.88,0
I0008545,O002824,P0047,1,44.22,0
I0008546,O002825,P0211,1,1684.48,5
I0008547,O002825,P0147,3,50.42,15
I0008548,O002826,P0333,1,22.29,15
I0008549,O002827,P0167,0,608.04,5
I0008550,O002828,P0413,3,550.17,20
I0008551,O002828,P0255,0,69.92,20
I0008552,O002828,P0007,2,56.74,15
I0008553,O002828,P0348,1,243.66,15
I0008554,O002829,P0095,3,155.65,10
I0008555,O002829,P0343,3,326.54,15
I0008556,O002830,P0135,3,66.71,5
I0008557,O002831,P0285,3,118.51,10
I0008558,O002831,P0068,2,29.27,5
I0008559,O002831,P0185,-1,62.43,5
I0008560,O002832,P0275,2,54.64,10
I0008561,O002832,P0390,3,2623.27,20
I0008562,O002832,P0399,4,606.01,10
I0008563,O002832,P0455,3,413.52,20
I0008564,O002832,P0038,4,58.72,20
I0008565,O002833,P0072,1,1844.36,20
I0008566,O002833,P0474,1,21.08,5
I0008567,O002833,P0254,4,2656.33,15
I0008568,O002833,P0013,1,48.1,0
I0008569,O002833,P0129,2,919.3,15
I0008570,O002834,P0413,2,567.26,20
I0008571,O002834,P0402,4,96.85,15
I0008572,O002835,P0269,3,751.77,20
I0008573,O002835,P0248,3,71.08,20
I0008574,O002835,P0363,-4,60.22,15
I0008575,O002835,P0002,3,64.43,0
I0008576,O002835,P0481,2,2694.64,0
I0008577,O002836,P0447,1,802.91,15
I0008578,O002837,P0365,2,55.57,0
I0008579,O002837,P0305,1,38.17,0
I0008580,O002838,P0118,2,471.5,0
I0008581,O002838,P0318,4,28.73,10
I0008582,O002838,P0147,4,48.96,15
I0008583,O002838,P0472,2,69.6,5
I0008584,O002839,P0375,4,2060.07,15
I0008585,O002840,P0305,1,35.11,5
I0008586,O002840,P0106,4,57.61,0
I0008587,O002841,P0414,4,278.62,20
I0008588,O002841,P0284,2,35.15,15
I0008589,O002841,P0444,4,1465.55,20
I0008590,O002841,P0051,3,40.05,5
I0008591,O002841,P0221,3,83.44,5
I0008592,O002842,P0292,4,55.21,15
I0008593,O002842,P0309,4,1284.09,0
I0008594,O002842,P0332,2,83.96,10
I0008595,O002842,P0316,4,377.19,20
I0008596,O002842,P0436,3,24.44,15
I0008597,O002843,P0213,2,2489.88,5
I0008598,O002843,P0397,2,403.05,0
I0008599,O002843,P0388,3,909.49,10
I0008600,O002843,P0163,4,2298.34,10
I0008601,O002844,P0038,3,54.02,10
I0008602,O002845,P0333,2,19.22,20
I0008603,O002845,P0489,4,37.29,20
I0008604,O002846,P0109,4,238.97,15
I0008605,O002846,P0404,1,120.0,15
I0008606,O002846,P0340,2,947.76,5
I0008607,O002847,P0099,3,49.73,0
I0008608,O002847,P0138,2,206.02,10
I0008609,O002847,P0188,1,19.33,0
I0008610,O002847,P0471,2,80.03,5
I0008611,O002848,P0248,2,87.77,15
I0008612,O002848,P0102,2,423.56,20
I0008613,O002848,P0468,4,2040.9,5
I0008614,O002848,P0001,3,532.52,15
I0008615,O002849,P0410,4,177.87,15
I0008616,O002850,P0220,4,842.74,20
I0008617,O002850,P0367,3,772.72,15
I0008618,O002850,P0025,2,24.2,10
I0008619,O002851,P0451,2,620.9,15
I0008620,O002852,P0439,4,1794.67,15
I0008621,O002852,P0253,3,43.2,5
I0008622,O002852,P0351,1,1934.48,15
I0008623,O002852,P0237,2,18.74,0
I0008624,O002852,P0206,3,2230.54,15
I0008625,O002853,P0437,-2,82.12,0
I0008626,O002853,P0417,4,59.57,20
I0008627,O002853,P0026,2,78.97,0
I0008628,O002854,P0122,4,184.76,0
I0008629,O002854,P0378,4,124.18,0
I0008630,O002854,P0092,3,22.07,5
I0008631,O002854,P0167,4,560.47,15
I0008632,O002855,P0483,4,117.65,0
I0008633,O002855,P0159,2,101.45,0
I0008634,O002855,P0463,1,211.61,0
I0008635,O002856,P0099,2,52.52,0
I0008636,O002856,P0168,2,71.1,0
I0008637,O002857,P0157,1,45.7,0
I0008638,O002857,P0104,2,20.17,5
I0008639,O002858,P0054,1,396.33,5
I0008640,O002858,P0286,1,51.26,0
I0008641,O002858,P0043,1,26.25,5
I0008642,O002858,P0344,2,1132.3,5
I0008643,O002858,P0188,1,20.35,5
I0008644,O002859,P0425,3,178.36,0
I0008645,O002859,P0361,4,81.64,10
I0008646,O002860,P0069,2,1780.54,5
I0008647,O002860,P0226,2,1535.3,0
I0008648,O002861,P0025,1,28.98,20
I0008649,O002862,P0053,1,1663.79,20
I0008650,O002862,P0337,3,89.33,0
I0008651,O002862,P0465,3,19.42,10
I0008652,O002862,P0157,1,58.32,15
I0008653,O002863,P0300,4,423.25,0
I0008654,O002863,P0104,2,22.97,5
I0008655,O002863,P0475,3,28.8,10
I0008656,O002863,P0469,4,825.42,5
I0008657,O002863,P0467,1,38.6,15
I0008658,O002864,P0458,4,514.9,5
I0008659,O002864,P0154,4,38.13,0
I0008660,O002864,P0026,4,67.52,0
I0008661,O002864,P0018,3,394.77,5
I0008662,O002865,P0099,4,56.66,10
I0008663,O002865,P0317,2,95.26,10
I0008664,O_ORPHAN_8664,P0038,4,51.83,5
I0008665,O002865,P0476,4,213.04,5
I0008666,O002865,P0062,3,75.82,5
I0008667,O002866,P0037,4,982.98,10
I0008668,O002866,P0073,3,749.84,0
I0008669,O002867,P0087,1,182.53,15
I0008670,O002868,P0321,1,24.55,20
I0008671,O002869,P0468,3,2407.97,15
I0008672,O002869,P0214,1,181.73,10
I0008673,O002869,P0173,3,287.16,15
I0008674,O002869,P0070,2,28.7,15
I0008675,O002870,P0094,4,393.09,0
I0008676,O002870,P0053,2,1830.76,5
I0008677,O002871,P0024,3,1641.9,20
I0008678,O002871,P0315,4,70.37,10
I0008679,O002871,P0311,3,51.26,10
I0008680,O002871,P0359,4,174.66,15
I0008681,O002871,P0427,3,7.07,15
I0008682,O002872,P0008,4,49.84,10
I0008683,O002873,P0029,3,48.79,20
I0008684,O002873,P0214,3,258.59,5
I0008685,O002873,P0233,1,1545.04,20
I0008686,O002873,P0110,-1,12.4,5
I0008687,O002873,P0237,2,17.7,5
I0008688,O002874,P0432,2,105.48,15
I0008689,O002874,P0391,3,220.63,15
I0008690,O002874,P0367,2,657.91,0
I0008691,O002874,P0113,4,18.46,15
I0008692,O002875,P0277,3,226.02,5
I0008693,O002875,P0264,4,945.66,15
I0008694,O002875,P0167,1,639.29,10
I0008695,O002876,P0445,3,171.2,15
I0008696,O002876,P0324,3,646.12,125
I0008697,O002876,P0211,4,1720.56,10
I0008698,O002877,P0388,4,834.47,20
I0008699,O002878,P0478,3,15.07,5
I0008700,O002878,P0350,2,104.89,0
I0008701,O002878,P0259,4,64.15,20
I0008702,O002879,P0100,1,487.58,5
I0008703,O002879,P0343,1,313.27,5
I0008704,O002879,P0077,2,1582.43,20
I0008705,O002880,P0269,2,970.14,10
I0008706,O002880,P0029,2,59.37,20
I0008707,O002881,P0076,3,64.8,5
I0008708,O002882,P0300,3,402.71,20
I0008709,O002882,P0417,2,70.39,15
I0008710,O002882,P0246,2,784.55,5
I0008711,O002882,P0145,1,128.3,20
I0008712,O002882,P0272,1,39.37,5
I0008713,O002883,P0441,4,2710.89,20
I0008714,O002883,P0485,1,2954.41,5
I0008715,O002883,P0205,1,132.88,20
I0008716,O002883,P0122,3,233.79,10
I0008717,O002883,P0230,3,1277.44,20
I0008718,O002884,P0317,3,81.05,10
I0008719,O002884,P0456,4,143.53,20
I0008720,O002884,P0387,1,52.81,15
I0008721,O002884,P0367,4,795.27,15
I0008722,O002885,P0274,3,60.48,0
I0008723,O002885,P0283,3,59.87,0
I0008724,O002886,P0498,4,58.94,0
I0008725,O002886,P0224,2,771.3,10
I0008726,O002886,P0409,4,720.17,15
I0008727,O002886,P0220,4,891.33,5
I0008728,O002887,P0307,2,417.49,0
I0008729,O002887,P0125,1,1201.21,10
I0008730,O002888,P0123,1,682.24,0
I0008731,O002888,P0288,4,34.9,15
I0008732,O002888,P0437,2,82.51,10
I0008733,O002889,P0160,2,16.09,5
I0008734,O002890,P0026,2,57.02,10
I0008735,O002890,P0156,3,832.16,10
I0008736,O002890,P0300,2,456.91,20
I0008737,O002890,P0497,2,558.25,15
I0008738,O002890,P0282,4,1936.95,0
I0008739,O002891,P0422,3,717.34,20
I0008740,O002892,P0305,3,38.73,0
I0008741,O002892,P0477,3,32.6,0
I0008742,O002892,P0202,3,53.88,15
I0008743,O002893,P0297,3,70.96,10
I0008744,O002894,P0040,2,87.31,5
I0008745,O002894,P0254,2,2153.86,15
I0008746,O002894,P0394,4,71.25,0
I0008747,O002894,P0480,4,1273.02,20
I0008748,O002894,P0378,1,109.6,20
I0008749,O002895,P0474,2,19.39,15
I0008750,O002895,P0242,4,57.74,0
I0008751,O002895,P0398,1,230.36,10
I0008752,O002896,P0465,3,25.44,0
I0008753,O002896,P0385,3,49.81,0
I0008754,O002896,P0419,4,49.85,0
I0008755,O002896,P0250,2,1007.05,15
I0008756,O002896,P0001,2,572.38,5
I0008757,O002897,P0460,4,601.49,20
I0008758,O002897,P0049,1,103.59,10
I0008759,O002897,P0460,1,716.2,15
I0008760,O002897,P0311,4,50.82,10
I0008761,O002898,P0075,4,2012.04,10
I0008762,O002898,P0296,3,676.1,5
I0008763,O002899,P0129,1,929.57,20
I0008764,O002899,P0324,3,606.74,0
I0008765,O002899,P0114,1,13.33,5
I0008766,O002899,P0395,1,127.48,10
I0008767,O002900,P0316,2,474.51,15
I0008768,O002900,P0107,1,485.41,10
I0008769,O002900,P0447,1,817.13,0
I0008770,O002900,P0229,4,27.44,0
I0008771,O002901,P0225,3,170.22,20
I0008772,O002901,P0002,4,61.16,15
I0008773,O002902,P0314,3,401.0,0
I0008774,O002902,P0491,2,224.98,5
I0008775,O002902,P0240,4,537.78,10
I0008776,O002902,P0355,1,176.22,20
I0008777,O002903,P0183,1,143.94,10
I0008778,O002903,P0361,4,66.58,20
I0008779,O002903,P0360,2,36.07,5
I0008780,O002903,P0479,1,15.99,10
I0008781,O002904,P0082,3,79.95,10
I0008782,O002905,P0011,2,85.43,20
I0008783,O002905,P0212,3,167.38,15
I0008784,O002905,P0081,3,48.52,15
I0008785,O002905,P0283,2,70.18,20
I0008786,O002905,P0155,1,19.49,5
I0008787,O002906,P0131,2,1890.77,10
I0008788,O002906,P0087,1,165.14,15
I0008789,O002906,P0019,-2,558.03,20
I0008790,O002906,P0202,4,54.17,15
I0008791,O002907,P0378,1,97.07,10
I0008792,O002907,P0052,1,26.91,5
I0008793,O002908,P0281,4,518.48,5
I0008794,O002908,P0331,1,68.92,20
I0008795,O002908,P0240,3,475.44,5
I0008796,O002909,P0354,1,13.74,20
I0008797,O002909,P0175,1,615.09,0
I0008798,O002909,P0225,2,202.58,10
I0008799,O002909,P0189,4,899.63,0
I0008800,O002909,P0009,3,228.22,20
I0008801,O002910,P0327,1,2330.45,20
I0008802,O002910,P0108,3,1311.4,20
I0008803,O002910,P0405,3,42.25,15
I0008804,O002911,P0376,3,36.3,0
I0008805,O002911,P0156,4,972.63,20
I0008806,O002912,P0078,3,539.81,5
I0008807,O002912,P0214,2,248.09,0
I0008808,O002912,P0299,4,125.83,20
I0008809,O002912,P0362,1,2199.86,10
I0008810,O002913,P0468,3,2420.41,0
I0008811,O002913,P0333,2,20.5,10
I0008812,O002913,P0034,1,1538.11,20
I0008813,O002913,P0405,1,46.12,0
I0008814,O002913,P0127,4,115.27,10
I0008815,O002914,P0416,2,162.39,15
I0008816,O002914,P0222,4,102.08,10
I0008817,O002915,P0097,4,15.22,5
I0008818,O002915,P0021,-2,63.35,5
I0008819,O002915,P0229,1,29.81,0
I0008820,O002916,P0150,2,145.27,0
I0008821,O002916,P0142,1,1276.22,10
I0008822,O002916,P0234,2,564.24,20
I0008823,O002916,P0425,2,149.91,0
I0008824,O002916,P0432,3,103.19,20
I0008825,O002917,P0416,4,166.73,5
I0008826,O002917,P0156,3,1046.09,10
I0008827,O002917,P0415,2,106.69,0
I0008828,O002918,P0166,4,897.24,10
I0008829,O002918,P0239,1,105.34,20
I0008830,O002918,P0052,2,26.15,5
I0008831,O002919,P0063,2,1869.18,5
I0008832,O002919,P0500,3,60.99,5
I0008833,O002919,P0391,3,241.67,20
I0008834,O002920,P0333,1,23.93,0
I0008835,O002921,P0266,3,748.91,5
I0008836,O002921,P0076,3,65.0,15
I0008837,O002922,P0104,1,22.17,10
I0008838,O002922,P0069,3,1445.48,0
I0008839,O002922,P0396,1,1589.56,15
I0008840,O002922,P0120,-2,12.38,15
I0008841,O002923,P0028,3,112.58,15
I0008842,O002923,P0371,2,1527.48,5
I0008843,O002924,P0123,1,927.86,20
I0008844,O002924,P0067,2,215.13,20
I0008845,O002924,P0224,3,686.36,5
I0008846,O002924,P0005,1,452.91,10
I0008847,O002925,P0240,3,524.49,15
I0008848,O002925,P0391,3,228.41,0
I0008849,O002926,P0217,2,83.53,5
I0008850,O002926,P0477,2,32.45,0
I0008851,O002926,P0181,3,441.24,20
I0008852,O002926,P0487,3,49.2,0
I0008853,O002926,P0054,3,420.88,0
I0008854,O002927,P0390,2,2005.27,10
I0008855,O002927,P0170,2,477.84,5
I0008856,O002927,P0409,4,867.56,0
I0008857,O002927,P0442,2,17.96,10
I0008858,O002928,P0205,3,107.06,10
I0008859,O_ORPHAN_8859,P0076,2,50.96,0
I0008860,O002929,P0034,3,1584.92,15
I0008861,O002929,P0443,4,29.31,0
I0008862,O002930,P0459,3,143.72,20
