order_id,customer_id,order_date,status,region_code
O003032,C0102,2026-03-16,PLACED,CENTRAL
O003033,C0484,2025-03-15,CANCELLED,EAST
O003034,C0266,16-11-2024,PLACED,CENTRAL
O003035,C0242,2024-01-05,CANCELLED,CENTRAL
O003036,C0288,2024-08-11,CANCELLED,CENTRAL
O003037,C0354,11-12-2024,PLACED,EAST
O003038,C0410,2024-03-02,CANCELLED,WEST
O003039,C0085,2026-01-20,RETURNED,SOUTH
O003040,C0291,2024-02-16,SHIPPED,CENTRAL
O003041,C0162,2024-10-03,DELIVERED,SOUTH
O003042,C0288,2024-01-30,PLACED,NORTH
O003043,C0347,2024-05-15,SHIPPED,CENTRAL
O003044,C0049,2024-11-15,RETURNED,EAST
O003045,C0396,2025-12-01,RETURNED,EAST
O003046,C0097,2024-03-21,PLACED,CENTRAL
O003047,C0015,2024-10-08,PLACED,SOUTH
O003048,C0283,2025-03-20,DELIVERED,NORTH
O003049,C0269,2025-01-07,PLACED,EAST
O003050,C0176,2024-03-23,DELIVERED,CENTRAL
O003051,C0119,2024-11-27,PLACED,EAST
O003052,C0387,2025-12-01,SHIPPED,WEST
O003053,C0096,2025-07-10,CANCELLED,NORTH
O003054,C0432,2024-05-23,CANCELLED,SOUTH
O003055,C0390,2025-03-11,PLACED,CENTRAL
O003056,C0061,2025-06-07,RETURNED,NORTH
O003057,C0218,2025-08-07,SHIPPED,CENTRAL
O003058,C0307,2024-12-10,PLACED,NORTH
O003059,C0365,2024-12-03,SHIPPED,WEST
O003060,C0226,2024-08-21,PLACED,SOUTH
O003061,C0424,2026-03-05,PLACED,NORTH
O003062,C0337,2024-10-25,CANCELLED,EAST
O003063,C0188,2024-02-17,DELIVERED,SOUTH
O003064,C0131,2024-05-15,RETURNED,CENTRAL
O003065,C0033,2024-04-22,PLACED,SOUTH
O003066,C0459,2024-03-28,RETURNED,EAST
O003067,C0116,25-03-2026,RETURNED,WEST
O003068,C0248,2024-05-01,RETURNED,NORTH
O003069,C0486,2025-11-20,PLACED,NORTH
O003070,C0466,2025-04-07,RETURNED,NORTH
O003071,C0381,2024-02-24,DELIVERED,CENTRAL
O003072,C0282,2024-09-09,CANCELLED,WEST
O003073,C0399,10-05-2025,CANCELLED,WEST
O003074,C0001,2025-03-28,DELIVERED,EAST
O003075,C0443,2024-07-20,SHIPPED,NORTH
O003076,C0068,2026-03-05,RETURNED,CENTRAL
O003077,C0018,2026-06-27,SHIPPED,CENTRAL
O003078,C0162,2025-05-30,DELIVERED,EAST
O003079,C0005,2025-09-11,CANCELLED,EAST
O003080,C0153,2025-10-02,RETURNED,CENTRAL
O003081,C0050,2024-02-15,SHIPPED,NORTH
O003082,C0025,2026-06-11,DELIVERED,CENTRAL
O003083,C0159,2024-06-12,PLACED,SOUTH
O003084,C0089,2024-02-02,CANCELLED,CENTRAL
O003085,C0063,2026-01-11,RETURNED,CENTRAL
O003086,C0347,2025-11-14,CANCELLED,CENTRAL
O003087,C0007,2025-04-22,CANCELLED,SOUTH
O003088,,2024-02-13,DELIVERED,WEST
O003089,C0468,2024-01-10,DELIVERED,CENTRAL
O003090,C0430,2025-09-13,DELIVERED,NORTH
O003091,C0452,2026-03-10,PLACED,EAST
O003092,C0479,2025-01-07,CANCELLED,NORTH
O003093,C0308,2024-07-09,DELIVERED,CENTRAL
O003094,C0257,2025-03-01,DELIVERED,SOUTH
O003095,C0380,2025-02-15,DELIVERED,EAST
O003096,C0187,2025-05-21,CANCELLED,EAST
O003097,C0422,2024-02-17,PLACED,WEST
O003098,C0493,2024-03-11,CANCELLED,SOUTH
O003099,None,2024-08-11,DELIVERED,EAST
O003100,C0090,2025-10-03,RETURNED,WEST
O003101,C0273,2026-01-24,PLACED,WEST
O003102,C0161,2025-01-21,DELIVERED,SOUTH
O003103,C0194,2026-08-03,CANCELLED,CENTRAL
O003104,C0472,2025-10-18,PLACED,CENTRAL
O003105,C0500,2024-07-04,RETURNED,NORTH
O003106,C0339,2025-10-21,PLACED,NORTH
O003107,None,2024-09-27,RETURNED,WEST
O003108,C0088,2024-05-11,DELIVERED,CENTRAL
O003109,C0059,2025-04-02,CANCELLED,EAST
O003110,C0347,2025-04-03,PLACED,CENTRAL
O003111,C0245,2026-07-04,SHIPPED,SOUTH
O003112,C0055,2025-05-17,CANCELLED,EAST
O003113,C0265,2026-01-25,DELIVERED,WEST
O003114,C0040,2025-05-19,PLACED,WEST
O003115,C0442,2024-09-06,CANCELLED,EAST
O003116,C0427,2024-12-26,CANCELLED,CENTRAL
O003117,C0157,2025-09-15,RETURNED,SOUTH
O003118,C0270,2026-05-23,CANCELLED,CENTRAL
O003119,C0486,2024-06-19,CANCELLED,NORTH
O003120,C0219,2025-05-20,SHIPPED,SOUTH
O003121,C0216,2024-05-03,PLACED,EAST
O003122,C0297,2024-02-07,SHIPPED,WEST
O003123,C0345,2024-06-16,RETURNED,SOUTH
O003124,C0175,2025-12-12,RETURNED,CENTRAL
O003125,C0389,2026-04-30,RETURNED,SOUTH
O003126,C0075,2024-11-25,DELIVERED,CENTRAL
O003127,C0359,2026-01-27,PLACED,WEST
O003128,C0445,2025-03-07,SHIPPED,SOUTH
O003129,None,2026-04-10,PLACED,EAST
O003130,C0051,2026-04-24,PLACED,WEST
O003131,C0112,2026-03-05,RETURNED,WEST
O003132,C0267,2025-11-08,CANCELLED,EAST
O003133,C0186,2026-06-22,DELIVERED,CENTRAL
O003134,C0384,2025-09-17,SHIPPED,EAST
O003135,C0334,2026-02-17,SHIPPED,SOUTH
O003136,C0494,2025-09-28,SHIPPED,NORTH
O003137,C0246,2025-11-03,PLACED,SOUTH
O003138,C0334,2024-06-24,RETURNED,CENTRAL
O003139,C0451,2026-03-21,SHIPPED,SOUTH
O003140,C0376,2024-08-28,DELIVERED,EAST
O003141,C0149,2024-10-01,SHIPPED,NORTH
O003142,C0081,2025-12-10,RETURNED,EAST
O003143,C0225,2025-02-25,RETURNED,WEST
O003144,C0337,2024-03-07,RETURNED,EAST
O003145,C0053,2024-11-12,SHIPPED,WEST
O003146,C0020,2024-11-23,DELIVERED,CENTRAL
O003147,C0029,2025-06-04,DELIVERED,NORTH
O003148,C0330,2024-07-23,RETURNED,SOUTH
O003149,C0019,2025-10-11,RETURNED,WEST
O003150,C0308,2024-06-26,DELIVERED,CENTRAL
O003151,C0129,2024-04-05,RETURNED,NORTH
O003152,C0428,2025-09-28,SHIPPED,EAST
O003153,C0002,2025-01-22,SHIPPED,SOUTH
O003154,C0413,2024-11-03,SHIPPED,WEST
O003155,C0190,2024-04-14,PLACED,NORTH
O003156,C0260,2025-03-21,RETURNED,SOUTH
O003157,C0197,2025-09-27,SHIPPED,EAST
O003158,NULL,2026-05-02,RETURNED,CENTRAL
O003159,C0192,2025-09-15,DELIVERED,SOUTH
O003160,C0292,2025-03-13,SHIPPED,EAST
O003161,C0308,2024-04-08,DELIVERED,CENTRAL
O003162,None,2024-07-25,RETURNED,WEST
O003163,C0109,2024-10-08,CANCELLED,CENTRAL
O003164,C0493,2025-03-20,DELIVERED,WEST
O003165,C0359,2024-04-19,CANCELLED,CENTRAL
O003166,C0027,2024-03-28,SHIPPED,CENTRAL
O003167,C0134,2026-03-26,CANCELLED,WEST
O003168,C0425,2026-08-07,RETURNED,WEST
O003169,C0484,2024-01-21,SHIPPED,SOUTH
O003170,C0146,2025-12-11,CANCELLED,CENTRAL
O003171,NULL,2024-12-01,CANCELLED,WEST
O003172,C0439,2025-12-25,SHIPPED,EAST
O003173,C0462,2024-07-01,RETURNED,SOUTH
O003174,C0461,2024-12-05,PLACED,NORTH
O003175,C0442,2025-11-29,CANCELLED,SOUTH
O003176,C0387,2025-01-20,CANCELLED,SOUTH
O003177,C0265,2025-10-24,DELIVERED,WEST
O003178,C0101,2024-11-26,DELIVERED,SOUTH
O003179,C0225,2025-07-16,SHIPPED,NORTH
O003180,C0389,2024-10-28,CANCELLED,WEST
O003181,C0180,2025-06-20,CANCELLED,SOUTH
O003182,C0027,2024-07-17,RETURNED,EAST
O003183,C0207,2025-06-04,DELIVERED,CENTRAL
O003184,C0037,2025-11-21,DELIVERED,WEST
O003185,C0366,2026-05-12,CANCELLED,EAST
O003186,C0144,2026-06-06,SHIPPED,WEST
O003187,C0126,2025-02-05,RETURNED,CENTRAL
O003188,C0251,2026-04-13,RETURNED,EAST
O003189,C0351,2024-10-20,SHIPPED,CENTRAL
O003190,C0182,2026-05-18,DELIVERED,SOUTH
O003191,C0244,2025-02-02,SHIPPED,NORTH
O003192,C0491,2026-06-06,PLACED,SOUTH
O003193,C0153,2024-03-31,SHIPPED,NORTH
O003194,C0319,25-08-2025,PLACED,NORTH
O003195,C0408,2025-02-22,PLACED,EAST
O003196,C0176,2024-09-07,PLACED,SOUTH
O003197,C0176,2024-07-03,DELIVERED,NORTH
O003198,C0442,07-02-2024,DELIVERED,NORTH
O003199,C0377,2024-09-08,CANCELLED,NORTH
O003200,C0041,2025-09-06,PLACED,NORTH
O003201,C0045,2025-07-14,CANCELLED,EAST
O003202,C0206,2025-03-12,DELIVERED,CENTRAL
O003203,C0330,2026-02-21,CANCELLED,CENTRAL
O003204,C0211,2025-02-13,SHIPPED,CENTRAL
O003205,C0009,2026-01-28,RETURNED,EAST
O003206,C0009,2025-06-23,SHIPPED,NORTH
O003207,C0374,2024-07-03,DELIVERED,EAST
O003208,C0143,2026-05-08,SHIPPED,NORTH
O003209,C0130,2024-02-26,DELIVERED,EAST
O003210,C0249,2024-11-10,PLACED,WEST
O003211,C0376,2026-01-28,SHIPPED,NORTH
O003212,C0097,2024-12-01,SHIPPED,SOUTH
O003213,C0401,2025-05-31,CANCELLED,WEST
O003214,C0159,2026-06-06,SHIPPED,EAST
O003215,C0040,01-06-2025,PLACED,WEST
O003216,C0396,2024-11-21,RETURNED,CENTRAL
O003217,C0187,2025-10-15,RETURNED,CENTRAL
O003218,C0030,2026-04-08,DELIVERED,SOUTH
O003219,C0498,2025-07-21,DELIVERED,WEST
O003220,C0236,2024-12-19,DELIVERED,CENTRAL
O003221,C0113,2024-11-14,DELIVERED,NORTH
O003222,C0101,2025-06-29,RETURNED,SOUTH
O003223,C0160,2024-06-09,SHIPPED,NORTH
O003224,C0431,2025-08-24,CANCELLED,SOUTH
O003225,C0152,2024-04-02,DELIVERED,EAST
O003226,C0452,2025-10-18,SHIPPED,NORTH
O003227,C0098,2024-03-01,DELIVERED,NORTH
O003228,C0316,2026-06-28,PLACED,EAST
O003229,C0234,2025-02-20,PLACED,EAST
O003230,C0062,2026-03-12,CANCELLED,CENTRAL
O003231,C0440,2026-07-15,DELIVERED,CENTRAL
O003232,C0470,21-01-2026,CANCELLED,WEST
O003233,C0354,2025-09-22,RETURNED,SOUTH
O003234,C0082,2025-11-11,CANCELLED,CENTRAL
O003235,C0474,2024-05-08,CANCELLED,SOUTH
O003236,C0333,2026-03-11,DELIVERED,CENTRAL
O003237,C0100,2025-10-08,DELIVERED,NORTH
O003238,C0177,2025-08-05,PLACED,WEST
O003239,C0067,2026-02-17,SHIPPED,NORTH
O003240,C0024,2025-10-22,CANCELLED,SOUTH
O003241,C0131,2026-04-04,DELIVERED,EAST
O003242,C0172,2024-07-09,DELIVERED,SOUTH
O003243,C0468,2025-10-08,RETURNED,NORTH
O003244,C0089,2026-03-21,PLACED,WEST
O003245,C0135,2025-04-06,DELIVERED,CENTRAL
O003246,C0012,2024-09-20,PLACED,WEST
O003247,C0201,05-12-2025,PLACED,WEST
O003248,C0413,2024-05-17,CANCELLED,WEST
O003249,C0178,2025-03-11,DELIVERED,SOUTH
O003250,C0200,2025-11-05,RETURNED,NORTH
O003251,C0453,2024-03-31,DELIVERED,EAST
O003252,C0247,2026-04-30,RETURNED,CENTRAL
O003253,C0008,2024-08-07,PLACED,CENTRAL
O003254,C0301,2026-03-27,RETURNED,EAST
O003255,C0158,2024-03-16,DELIVERED,EAST
O003256,C0120,2024-11-11,CANCELLED,WEST
O003257,C0111,2025-10-16,CANCELLED,WEST
O003258,C0005,2026-04-07,RETURNED,WEST
O003259,C0428,2026-03-29,PLACED,CENTRAL
O003260,C0340,2024-07-09,DELIVERED,NORTH
O003261,C0270,2024-08-11,RETURNED,EAST
O003262,C0219,2025-07-02,CANCELLED,WEST
O003263,C0258,2024-01-19,CANCELLED,EAST
O003264,C0376,2024-10-14,SHIPPED,EAST
O003265,C0326,2024-07-24,PLACED,CENTRAL
O003266,C0322,2024-06-11,CANCELLED,EAST
O003267,C0045,2025-12-03,SHIPPED,WEST
O003268,C0228,2024-11-26,RETURNED,WEST
O003269,C0218,2024-09-20,DELIVERED,EAST
O003270,C0399,2025-10-18,RETURNED,WEST
O003271,,2026-01-09,SHIPPED,NORTH
O003272,C0428,2024-04-22,PLACED,CENTRAL
O003273,C0244,2025-10-29,PLACED,CENTRAL
O003274,C0406,2026-02-01,CANCELLED,CENTRAL
O003275,C0025,2025-08-04,DELIVERED,CENTRAL
O003276,C0498,2024-02-04,DELIVERED,NORTH
O003277,C0430,2026-05-24,RETURNED,WEST
O003278,C0205,2026-02-03,DELIVERED,EAST
O003279,C0126,2025-08-22,PLACED,WEST
O003280,C0325,2025-12-18,CANCELLED,EAST
O003281,C0320,2025-08-10,PLACED,WEST
O003282,C0228,2026-01-26,DELIVERED,SOUTH
O003283,C0044,2026-06-19,SHIPPED,CENTRAL
O003284,NULL,2026-05-31,DELIVERED,SOUTH
O003285,C0198,2024-07-05,RETURNED,EAST
O003286,C0148,2026-02-05,CANCELLED,EAST
O003287,C0043,2025-11-13,RETURNED,NORTH
O003288,C0234,2025-05-09,PLACED,NORTH
O003289,C0407,2024-11-10,PLACED,CENTRAL
O003290,C0278,2024-07-01,PLACED,CENTRAL
O003291,C0244,2024-10-05,DELIVERED,WEST
O003292,C0010,2025-01-05,SHIPPED,EAST
O003293,C0114,2026-02-23,CANCELLED,CENTRAL
O003294,C0090,2024-05-24,DELIVERED,WEST
O003295,C0208,2025-12-11,CANCELLED,WEST
O003296,C0064,2024-02-22,CANCELLED,WEST
O003297,C0440,2024-08-22,PLACED,CENTRAL
O003298,C0248,2024-05-16,CANCELLED,EAST
O003299,C0054,2024-08-16,DELIVERED,WEST
O003300,C0274,2024-12-02,SHIPPED,SOUTH
O003301,C0441,2024-05-28,RETURNED,EAST
O003302,C0249,2026-02-03,CANCELLED,WEST
O003303,C0023,2024-06-08,DELIVERED,SOUTH
O003304,C0211,2024-06-20,PLACED,WEST
O003305,,2024-11-03,CANCELLED,NORTH
O003306,C0131,2026-01-17,SHIPPED,EAST
O003307,C0064,2025-07-23,SHIPPED,WEST
O003308,C0481,2024-10-17,SHIPPED,CENTRAL
O003309,C0423,2025-02-01,DELIVERED,NORTH
O003310,NULL,2026-02-06,DELIVERED,WEST
O003311,C0279,2025-03-18,DELIVERED,WEST
O003312,C0463,2025-12-21,SHIPPED,CENTRAL
O003313,C0395,2026-03-21,SHIPPED,WEST
O003314,C0250,2024-09-02,CANCELLED,NORTH
O003315,C0251,2024-02-29,DELIVERED,SOUTH
O003316,C0119,2026-03-31,PLACED,SOUTH
O003317,C0025,2025-09-10,RETURNED,SOUTH
O003318,C0222,2025-02-18,RETURNED,WEST
O003319,C0227,2026-02-26,DELIVERED,SOUTH
O003320,C0361,2026-02-25,CANCELLED,SOUTH
O003321,C0412,2025-01-07,CANCELLED,NORTH
O003322,C0263,2024-06-27,SHIPPED,WEST
O003323,C0415,2025-08-28,RETURNED,CENTRAL
O003324,C0200,2025-03-15,SHIPPED,SOUTH
O003325,C0039,2024-09-27,DELIVERED,NORTH
O003326,C0300,2025-05-15,PLACED,CENTRAL
O003327,C0443,2024-11-09,PLACED,WEST
O003328,C0469,2025-01-16,PLACED,NORTH
O003329,C0057,2025-06-17,PLACED,NORTH
O003330,C0110,2025-01-26,SHIPPED,NORTH
O003331,C0106,2025-07-19,CANCELLED,WEST
O003332,C0263,2024-11-04,DELIVERED,EAST
O003333,C0196,17-11-2025,SHIPPED,SOUTH
O003334,C0125,2024-11-27,SHIPPED,CENTRAL
O003335,,2025-02-02,PLACED,WEST
O003336,None,09-05-2025,CANCELLED,NORTH
O003337,C0498,2025-07-10,DELIVERED,WEST
O003338,C0216,2025-10-31,DELIVERED,WEST
O003339,C0076,2024-02-12,PLACED,NORTH
O003340,C0257,2025-02-03,SHIPPED,WEST
O003341,C0433,2024-10-31,PLACED,NORTH
O003342,C0302,19-09-2025,SHIPPED,CENTRAL
O003343,C0350,2024-01-21,RETURNED,WEST
O003344,C0331,2024-01-16,RETURNED,WEST
O003345,C0350,2024-02-24,DELIVERED,SOUTH
O003346,C0204,2025-07-11,SHIPPED,NORTH
O003347,C0492,2024-12-06,SHIPPED,EAST
O003348,C0488,24-06-2024,DELIVERED,CENTRAL
O003349,C0363,2025-06-06,RETURNED,SOUTH
O003350,C0102,2026-03-02,SHIPPED,CENTRAL
O003351,NULL,2024-03-25,DELIVERED,WEST
O003352,C0160,2024-12-12,PLACED,NORTH
O003353,C0014,2026-06-16,DELIVERED,SOUTH
O003354,C0467,2025-07-10,RETURNED,WEST
O003355,,2025-08-15,DELIVERED,WEST
O003356,C0476,2025-05-19,CANCELLED,CENTRAL
O003357,C0232,2024-02-28,CANCELLED,NORTH
O003358,C0169,2024-04-05,RETURNED,CENTRAL
O003359,C0165,2024-08-01,CANCELLED,WEST
O003360,C0235,2025-04-20,SHIPPED,EAST
O003361,C0167,2025-11-02,SHIPPED,NORTH
O003362,C0328,2026-02-19,RETURNED,WEST
O003363,C0384,2026-04-28,PLACED,EAST
O003364,None,2026-03-09,PLACED,WEST
O003365,C0372,2026-04-01,DELIVERED,EAST
O003366,C0433,2024-10-23,PLACED,CENTRAL
O003367,C0368,2026-06-30,DELIVERED,WEST
O003368,C0489,2025-08-12,PLACED,WEST
O003369,C0175,2025-04-17,RETURNED,SOUTH
O003370,C0152,2025-06-03,RETURNED,NORTH
O003371,C0312,2025-06-03,CANCELLED,NORTH
O003372,C0432,2025-03-20,CANCELLED,NORTH
O003373,C0112,2025-06-15,CANCELLED,WEST
O003374,C0456,2025-04-12,RETURNED,CENTRAL
O003375,C0458,2026-04-25,CANCELLED,NORTH
O003376,C0344,2026-03-15,DELIVERED,SOUTH
O003377,C0284,2025-09-03,SHIPPED,EAST
O003378,C0104,2024-06-16,SHIPPED,SOUTH
O003379,C0316,2025-08-26,DELIVERED,WEST
O003380,C0290,2026-08-25,SHIPPED,SOUTH
O003381,C0175,2025-03-24,DELIVERED,SOUTH
O003382,C0259,2024-12-17,PLACED,EAST
O003383,C0272,2026-06-26,PLACED,SOUTH
O003384,C0055,2024-04-29,DELIVERED,EAST
O003385,C0086,2025-01-05,PLACED,SOUTH
O003386,C0499,2025-03-30,DELIVERED,WEST
O003387,C0286,2026-05-30,RETURNED,WEST
O003388,C0015,2025-11-26,DELIVERED,SOUTH
O003389,C0455,17-03-2024,PLACED,CENTRAL
O003390,C0206,2025-02-28,RETURNED,WEST
O003391,C0290,2025-06-21,DELIVERED,EAST
O003392,C0411,2024-06-10,DELIVERED,WEST
O003393,C0469,2025-11-13,SHIPPED,SOUTH
O003394,C0278,2025-07-24,DELIVERED,SOUTH
O003395,C0270,2025-05-14,SHIPPED,NORTH
O003396,C0043,2026-01-10,CANCELLED,EAST
O003397,C0272,2025-05-25,PLACED,WEST
O003398,C0213,2024-05-14,PLACED,SOUTH
O003399,C0208,2025-11-28,SHIPPED,WEST
O003400,C0029,2025-05-07,SHIPPED,SOUTH
O003401,C0007,2025-08-09,RETURNED,SOUTH
O003402,C0204,01-07-2025,PLACED,EAST
O003403,C0229,2025-08-31,RETURNED,EAST
O003404,C0257,2025-12-21,DELIVERED,CENTRAL
O003405,C0222,2025-05-23,RETURNED,SOUTH
O003406,C0180,2024-03-16,PLACED,SOUTH
O003407,C0122,2024-08-20,PLACED,CENTRAL
O003408,C0332,2026-05-21,DELIVERED,EAST
O003409,C0275,2025-10-08,SHIPPED,CENTRAL
O003410,C0331,2025-03-30,CANCELLED,EAST
O003411,C0426,2025-04-15,SHIPPED,EAST
O003412,C0288,2026-04-10,PLACED,CENTRAL
O003413,C0041,2025-06-13,RETURNED,WEST
O003414,C0373,2025-04-05,CANCELLED,SOUTH
O003415,C0452,2026-02-08,PLACED,EAST
O003416,C0319,2026-07-07,PLACED,WEST
O003417,C0057,2024-12-11,RETURNED,NORTH
O003418,C0428,2024-06-09,RETURNED,NORTH
O003419,C0329,2024-10-30,DELIVERED,NORTH
O003420,,2024-10-20,CANCELLED,SOUTH
O003421,C0148,2026-06-19,SHIPPED,SOUTH
O003422,C0188,2024-09-24,SHIPPED,NORTH
O003423,C0305,2026-02-17,DELIVERED,NORTH
O003424,C0348,2024-12-06,CANCELLED,SOUTH
O003425,C0420,2024-07-05,PLACED,WEST
O003426,,2026-03-17,RETURNED,SOUTH
O003427,C0112,2024-12-03,SHIPPED,SOUTH
O003428,C0295,2025-07-05,PLACED,CENTRAL
O003429,C0214,2025-12-01,DELIVERED,EAST
O003430,C0128,2026-06-02,SHIPPED,EAST
O003431,C0239,2026-01-16,SHIPPED,CENTRAL
O003432,C0289,2024-01-17,CANCELLED,WEST
O003433,C0035,2026-06-04,SHIPPED,EAST
O003434,C0163,2024-09-23,SHIPPED,NORTH
O003435,C0206,2025-09-26,CANCELLED,WEST
O003436,C0487,2025-01-07,PLACED,SOUTH
O003437,C0351,11-08-2025,RETURNED,SOUTH
O003438,C0406,2025-12-06,CANCELLED,SOUTH
O003439,C0128,2026-04-27,CANCELLED,SOUTH
O003440,C0142,2024-12-14,SHIPPED,WEST
O003441,C0159,2024-04-13,DELIVERED,CENTRAL
O003442,C0276,2025-01-18,PLACED,NORTH
O003443,C0166,2024-03-15,DELIVERED,WEST
O003444,C0363,2024-04-01,RETURNED,EAST
O003445,C0325,2025-12-16,PLACED,EAST
O003446,C0202,2024-11-08,DELIVERED,SOUTH
O003447,C0165,2024-08-26,DELIVERED,CENTRAL
O003448,C0047,2026-05-14,DELIVERED,EAST
O003449,C0367,2026-01-30,DELIVERED,CENTRAL
O003450,C0366,2026-06-14,PLACED,WEST
O003451,C0487,2024-05-04,RETURNED,SOUTH
O003452,C0143,2025-02-23,SHIPPED,NORTH
O003453,C0344,2025-11-16,SHIPPED,EAST
O003454,C0068,10-01-2024,DELIVERED,EAST
O003455,C0079,2024-02-26,CANCELLED,CENTRAL
O003456,C0229,2025-04-16,CANCELLED,NORTH
O003457,None,01-06-2025,CANCELLED,NORTH
O003458,C0435,2024-02-21,RETURNED,CENTRAL
O003459,C0051,04-07-2025,DELIVERED,WEST
O003460,C0481,2024-09-05,RETURNED,EAST
O003461,C0046,2025-06-24,PLACED,NORTH
O003462,C0339,2025-08-28,SHIPPED,WEST
O003463,C0246,29-06-2024,SHIPPED,NORTH
O003464,C0371,2025-10-15,CANCELLED,SOUTH
O003465,C0324,2024-07-16,SHIPPED,NORTH
O003466,C0492,2025-06-30,RETURNED,CENTRAL
O003467,C0300,2025-10-05,PLACED,CENTRAL
O003468,C0281,2024-07-28,RETURNED,NORTH
O003469,C0484,2025-03-21,RETURNED,EAST
O003470,C0391,2025-05-18,PLACED,CENTRAL
O003471,C0408,2025-01-09,DELIVERED,CENTRAL
O003472,C0025,2025-10-02,DELIVERED,SOUTH
O003473,C0179,2025-06-25,SHIPPED,WEST
O003474,C0361,2025-05-03,CANCELLED,CENTRAL
O003475,C0247,2024-04-20,RETURNED,WEST
O003476,,2024-06-06,PLACED,EAST
O003477,,2024-11-24,RETURNED,NORTH
O003478,C0341,2025-07-31,CANCELLED,WEST
O003479,C0122,2025-06-16,DELIVERED,SOUTH
O003480,C0409,2026-03-23,DELIVERED,NORTH
O003481,C0298,2024-03-22,SHIPPED,NORTH
O003482,C0252,2025-12-09,CANCELLED,EAST
O003483,C0139,2025-02-27,PLACED,NORTH
O003484,C0268,2025-09-12,PLACED,WEST
O003485,C0029,2024-01-05,PLACED,NORTH
O003486,C0191,2025-01-26,SHIPPED,EAST
O003487,C0041,2025-11-06,RETURNED,SOUTH
O003488,C0396,2026-06-01,CANCELLED,NORTH
O003489,C0364,2025-07-09,RETURNED,CENTRAL
O003490,C0151,2026-02-28,SHIPPED,WEST
O003491,C0043,2024-11-30,PLACED,EAST
O003492,,2024-06-08,PLACED,CENTRAL
O003493,C0279,2026-05-06,CANCELLED,NORTH
O003494,,2025-01-10,DELIVERED,SOUTH
O003495,C0195,2025-11-26,DELIVERED,CENTRAL
O003496,C0391,2024-09-11,CANCELLED,NORTH
O003497,C0448,2025-05-28,RETURNED,SOUTH
O003498,C0376,2024-11-18,PLACED,WEST
O003499,C0210,2025-07-27,SHIPPED,EAST
O003500,C0041,2024-10-14,RETURNED,NORTH
O003501,C0160,2024-01-10,SHIPPED,EAST
O003502,C0326,2026-08-05,RETURNED,EAST
O003503,C0213,2024-01-02,CANCELLED,WEST
O003504,C0052,2024-10-30,SHIPPED,NORTH
O003505,C0135,2026-04-08,SHIPPED,SOUTH
O003506,C0235,2024-12-01,PLACED,NORTH
O003507,C0114,2024-08-07,RETURNED,CENTRAL
O003508,C0472,2025-06-21,SHIPPED,WEST
O003509,C0383,2025-09-21,DELIVERED,NORTH
O003510,,2025-01-29,DELIVERED,CENTRAL
O003511,C0024,2024-12-22,DELIVERED,NORTH
O003512,C0014,2025-06-30,SHIPPED,EAST
O003513,NULL,09-02-2025,RETURNED,WEST
O003514,C0238,2025-09-05,RETURNED,CENTRAL
O003515,C0140,2025-06-04,CANCELLED,NORTH
O003516,C0013,2024-02-24,CANCELLED,WEST
O003517,C0487,2026-02-22,RETURNED,SOUTH
O003518,C0415,2024-07-25,DELIVERED,WEST
O003519,C0055,2025-08-10,RETURNED,NORTH
O003520,C0088,2024-04-05,PLACED,CENTRAL
O003521,C0217,2025-04-03,RETURNED,WEST
O003522,C0360,2024-12-16,DELIVERED,SOUTH
O003523,C0373,2024-08-27,PLACED,CENTRAL
O003524,C0356,2026-03-27,SHIPPED,WEST
O003525,C0368,2024-04-24,DELIVERED,WEST
O003526,C0111,2025-08-04,RETURNED,WEST
O003527,C0368,2026-01-10,PLACED,CENTRAL
O003528,C0193,2026-05-28,CANCELLED,WEST
O003529,C0284,2025-04-09,SHIPPED,EAST
O003530,C0296,2024-07-24,CANCELLED,NORTH
O003531,C0221,2024-01-07,PLACED,WEST
O003532,C0312,2024-05-08,CANCELLED,CENTRAL
O003533,C0286,2025-09-19,CANCELLED,SOUTH
O003534,C0420,2025-08-29,PLACED,EAST
O003535,C0249,2024-01-06,SHIPPED,WEST
O003536,C0357,2026-05-10,RETURNED,SOUTH
O003537,C0186,2024-11-25,RETURNED,SOUTH
O003538,None,2024-02-24,DELIVERED,NORTH
O003539,C0419,2024-11-30,RETURNED,EAST
O003540,C0404,2024-09-15,DELIVERED,SOUTH
O003541,C0001,2024-02-18,RETURNED,EAST
O003542,C0341,2025-01-19,RETURNED,WEST
O003543,C0245,2024-05-10,PLACED,CENTRAL
O003544,C0064,2025-05-20,CANCELLED,EAST
O003545,C0497,2024-11-20,RETURNED,CENTRAL
O003546,C0070,2026-06-18,CANCELLED,EAST
O003547,C0063,2025-05-07,DELIVERED,SOUTH
O003548,C0098,2025-02-27,CANCELLED,CENTRAL
O003549,C0097,2024-11-20,CANCELLED,EAST
O003550,C0008,2026-05-06,RETURNED,SOUTH
O003551,C0338,2024-07-02,CANCELLED,WEST
O003552,C0467,2024-04-14,RETURNED,CENTRAL
O003553,C0291,2024-11-24,RETURNED,WEST
O003554,C0390,2024-09-20,CANCELLED,CENTRAL
O003555,C0223,2025-06-03,SHIPPED,SOUTH
O003556,C0024,2025-03-12,CANCELLED,WEST
O003557,C0044,2026-05-11,DELIVERED,WEST
O003558,C0358,2026-06-29,SHIPPED,EAST
